# Like Jackson's data but with sigma_p doubbled.
1e-12 7.40451080401e-09
5e-11 7.41362580096e-09
1e-10 7.43749904243e-09
1.5e-10 7.46700799172e-09
2e-10 7.49088123318e-09
2.5e-10 7.5e-09
3e-10 7.49088123318e-09
3.5e-10 7.46700799172e-09
4e-10 7.43749904243e-09
4.5e-10 7.41362580096e-09
4.99e-10 7.40451080401e-09
