1e-12 7.47829859543e-09
5e-11 7.48285609391e-09
1e-10 7.49479271464e-09
1.5e-10 7.50954718929e-09
2e-10 7.52148381002e-09
2.5e-10 7.52604319343e-09
3e-10 7.52148381002e-09
3.5e-10 7.50954718929e-09
4e-10 7.49479271464e-09
4.5e-10 7.48285609391e-09
4.99e-10 7.47829859543e-09
