# This is the function used in Jackson's Treatis manuscript.
1e-12 7.452255402e-09
5e-11 7.45681290048e-09
1e-10 7.46874952121e-09
1.5e-10 7.48350399586e-09
2e-10 7.468e-09
2.5e-10 7.466e-09
3e-10 7.468e-09
3.5e-10 7.48350399586e-09
4e-10 7.46874952121e-09
4.5e-10 7.45681290048e-09
4.99e-10 7.452255402e-09
