# Like Jackson's data but with U(0) doubbled.
1e-12 1.4952255402e-08
5e-11 1.49568129005e-08
1e-10 1.49687495212e-08
1.5e-10 1.49835039959e-08
2e-10 1.49954406166e-08
2.5e-10 1.5e-08
3e-10 1.49954406166e-08
3.5e-10 1.49835039959e-08
4e-10 1.49687495212e-08
4.5e-10 1.49568129005e-08
4.99e-10 1.4952255402e-08
